Name,Team,Pos,Age,G,GS,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Fmb,FmbLost,Year,games_played_pct,games_started_pct,ProBowl,AllPro,Touches,Rec_Rec_per_game,Rec_Yds_per_game,Rec_TD_per_game,Fmb_per_game,FmbLost_per_game,Touches_per_game,Points_half-ppr,PPG_half-ppr,player_display_name,season,week,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_jersey_number,next_year_Rec_Yds,next_year_Points_half-ppr,next_year_PPG_half-ppr
Tyler Higbee,LAR,TE,25.0,16.0,16.0,24.0,292.0,2.0,12.166666666666666,1.0,0.0,2018,1.0,1.0,0.0,0.0,24.0,1.5,18.25,0.125,0.0625,0.0,1.5,53.2,3.325,Tyler Higbee,2018.0,11.0,6.103333333333334,2.786590504315668,4.124285714285716,5.790793300571663,6.0,7.0,85.71428571428571,63.0,0.0,4.854999999999998,4.125797316826923,0.7292026831730745,89.0,734.0,125.9,8.393333333333334
Tyler Higbee,LAR,TE,26.0,15.0,15.0,69.0,734.0,3.0,10.63768115942029,0.0,0.0,2019,0.9375,1.0,0.0,0.0,69.0,4.6,48.93333333333333,0.2,0.0,0.0,4.6,125.9,8.393333333333334,Tyler Higbee,2019.0,10.22222222222222,6.446546102046102,3.514927019829987,6.546909971842556,19.993252932338905,13.88888888888889,18.11111111111111,75.92664202214763,148.55555555555554,0.6666666666666666,5.571470822789664,5.559010664605186,0.0124601581844767,89.0,521.0,104.2,6.946666666666667
Tyler Higbee,LAR,TE,27.0,15.0,15.0,44.0,521.0,5.0,11.840909090909092,0.0,0.0,2020,0.9375,1.0,0.0,0.0,45.0,2.933333333333333,34.733333333333334,0.3333333333333333,0.0,0.0,3.0,104.2,6.946666666666667,Tyler Higbee,2020.0,9.333333333333334,5.320248366013072,2.912534032274357,8.757277777777778,21.628558477296338,10.5,14.666666666666666,70.0,126.66666666666669,1.6666666666666667,6.587646464646465,3.7081195352739367,2.879526929372528,89.0,560.0,116.5,7.766666666666667
Tyler Higbee,LAR,TE,28.0,15.0,15.0,61.0,560.0,5.0,9.18032786885246,1.0,0.0,2021,0.8823529411764706,1.0,0.0,0.0,61.0,4.066666666666666,37.333333333333336,0.3333333333333333,0.0666666666666666,0.0,4.066666666666666,116.5,7.766666666666667,Tyler Higbee,2021.0,8.923076923076923,6.024571678321678,3.0850794494697267,5.287905354449472,12.024012522115644,8.923076923076923,12.615384615384617,70.96907993966818,82.53846153846153,0.6923076923076923,4.784702395964692,6.376410084151634,-1.591707688186942,89.0,620.0,116.0,6.823529411764706
Tyler Higbee,LAR,TE,29.0,17.0,17.0,72.0,620.0,3.0,8.61111111111111,0.0,0.0,2022,1.0,1.0,0.0,0.0,72.0,4.235294117647059,36.47058823529412,0.1764705882352941,0.0,0.0,4.235294117647059,116.0,6.823529411764706,Tyler Higbee,2022.0,8.583333333333334,5.642519096226175,3.4471822112546846,3.220990670594837,12.50477795530247,11.166666666666666,16.833333333333332,64.46849446849447,95.83333333333331,0.5,5.19606283068783,5.0057574633005535,0.1903053673872771,89.0,495.0,85.0,5.666666666666667
Tyler Higbee,LAR,TE,30.0,15.0,15.0,47.0,495.0,2.0,10.53191489361702,0.0,0.0,2023,0.8823529411764706,1.0,0.0,0.0,47.0,3.1333333333333333,33.0,0.1333333333333333,0.0,0.0,3.1333333333333333,85.0,5.666666666666667,Tyler Higbee,2023.0,7.625,6.899504896313364,3.832155568983693,5.727659090909091,14.76966774405726,10.0,14.625,74.07467532467533,101.75,0.5,4.539543882978723,4.615491752965228,-0.0759478699865049,89.0,66.0,22.6,7.533333333333334
Zach Ertz,WAS,TE,26.0,14.0,12.0,78.0,816.0,4.0,10.461538461538462,0.0,0.0,2016,0.875,0.8571428571428571,0.0,0.0,78.0,5.571428571428571,58.285714285714285,0.2857142857142857,0.0,0.0,5.571428571428571,144.60000000000002,10.328571428571433,Zach Ertz,2016.0,10.2,6.043719254185693,3.2026702988108724,8.71954485820783,24.878440462488605,14.5,19.7,74.27320085574802,150.7,0.8,3.1804788461538465,3.992786165402584,-0.8123073192487373,86.0,824.0,165.4,11.814285714285717
Zach Ertz,WAS,TE,27.0,14.0,13.0,74.0,824.0,8.0,11.135135135135137,1.0,1.0,2017,0.875,0.9285714285714286,1.0,0.0,74.0,5.285714285714286,58.85714285714285,0.5714285714285714,0.0714285714285714,0.0714285714285714,5.285714285714286,165.4,11.814285714285717,Zach Ertz,2017.0,6.923076923076923,4.995755526978932,2.861751797383299,7.933775030525031,21.23218477631332,11.076923076923077,16.46153846153846,66.97885447885447,123.07692307692308,1.2307692307692308,4.24827220970971,4.27989908119496,-0.0316268714852506,86.0,1163.0,222.3,13.89375
Zach Ertz,WAS,TE,28.0,16.0,16.0,116.0,1163.0,8.0,10.025862068965518,1.0,0.0,2018,1.0,1.0,1.0,0.0,116.0,7.25,72.6875,0.5,0.0625,0.0,7.25,222.3,13.89375,Zach Ertz,2018.0,7.733333333333333,6.098066448030084,3.1569561844486955,7.473222278647279,27.54973663912936,15.133333333333333,20.33333333333333,72.86211936211936,153.06666666666666,1.0666666666666669,3.417406138561311,3.7634134950136793,-0.3460073564523681,86.0,916.0,169.60000000000002,11.306666666666668
Zach Ertz,WAS,TE,29.0,15.0,15.0,88.0,916.0,6.0,10.409090909090908,1.0,1.0,2019,0.9375,1.0,1.0,0.0,88.0,5.866666666666666,61.06666666666667,0.4,0.0666666666666666,0.0666666666666666,5.866666666666666,169.60000000000002,11.306666666666668,Zach Ertz,2019.0,7.866666666666666,5.843479442337407,2.749411729004416,8.88542944092944,26.79168316371498,11.6,17.733333333333334,64.38073654740322,120.8,0.8,3.5009087542087545,3.323094918590544,0.1778138356182107,86.0,335.0,57.5,5.227272727272728
Zach Ertz,WAS,TE,30.0,11.0,11.0,36.0,335.0,1.0,9.305555555555555,0.0,0.0,2020,0.6875,1.0,0.0,0.0,36.0,3.272727272727273,30.454545454545453,0.0909090909090909,0.0,0.0,3.272727272727273,57.5,5.227272727272728,Zach Ertz,2020.0,6.9,5.8358900322841,3.123913115226011,6.8832892857142856,14.489407107717795,6.8,13.7,49.238095238095234,63.1,0.2,3.45486746031746,3.373569331208444,0.0812981291090163,86.0,763.0,143.7,8.452941176470588
Zach Ertz,WAS,TE,31.0,17.0,14.0,74.0,763.0,5.0,10.31081081081081,0.0,0.0,2021,1.0,0.8235294117647058,0.0,0.0,75.0,4.352941176470588,44.88235294117647,0.2941176470588235,0.0,0.0,4.411764705882353,143.7,8.452941176470588,Zach Ertz,2021.0,9.642857142857142,6.075886374053168,3.159658836699609,7.563239860338074,22.424821739606177,10.0,15.285714285714286,63.74238856381714,102.42857142857144,0.7142857142857143,5.404924365692224,5.232003822166661,0.172920543525563,86.0,406.0,88.1,8.809999999999999
Zach Ertz,WAS,TE,32.0,10.0,10.0,47.0,406.0,4.0,8.638297872340425,0.0,0.0,2022,0.5882352941176471,1.0,0.0,0.0,47.0,4.7,40.6,0.4,0.0,0.0,4.7,88.1,8.809999999999999,Zach Ertz,2022.0,4.625,5.393504934210527,3.151369035063808,7.621165555006588,25.54066680262641,11.125,16.125,71.66790184453228,95.625,0.875,3.174816679331307,3.564436610742425,-0.3896199314111178,86.0,187.0,38.2,5.457142857142857
Zach Ertz,WAS,TE,33.0,7.0,7.0,27.0,187.0,1.0,6.925925925925926,0.0,0.0,2023,0.4117647058823529,1.0,0.0,0.0,27.0,3.857142857142857,26.714285714285715,0.1428571428571428,0.0,0.0,3.857142857142857,38.2,5.457142857142857,Zach Ertz,2023.0,3.25,6.674854166666666,2.834783625077195,7.631937499999999,24.700150431800303,5.0,8.25,58.75,38.0,0.0,2.0933333333333337,2.1896011432837845,-0.0962678099504509,86.0,654.0,140.4,8.258823529411766
